[(-15750, 1918, -3392), (-91, 306, -7)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15744, 1896, -3394), (-98, 298, -16)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15732, 1919, -3413), (-72, 312, 6)]
[(-15713, 1898, -3394), (-94, 331, 5)]
[(-15713, 1898, -3394), (-94, 331, 5)]
[(-15713, 1898, -3394), (-94, 331, 5)]
[(-15713, 1898, -3394), (-94, 331, 5)]
[(-15713, 1898, -3394), (-94, 331, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15710, 1914, -3421), (-100, 328, 5)]
[(-15716, 1925, -3448), (-136, 327, -16)]
[(-15716, 1925, -3448), (-136, 327, -16)]
[(-15716, 1925, -3448), (-136, 327, -16)]
[(-15716, 1925, -3448), (-136, 327, -16)]
[(-15716, 1925, -3448), (-136, 327, -16)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15742, 1932, -3405), (-130, 326, -22)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15750, 1901, -3413), (-60, 345, -28)]
[(-15735, 1899, -3400), (-68, 362, -41)]
[(-15735, 1899, -3400), (-68, 362, -41)]
[(-15735, 1899, -3400), (-68, 362, -41)]
[(-15735, 1899, -3400), (-68, 362, -41)]
[(-15735, 1899, -3400), (-68, 362, -41)]
[(-15767, 1912, -3384), (-170, 356, -39)]
[(-15767, 1912, -3384), (-170, 356, -39)]
[(-15767, 1912, -3384), (-170, 356, -39)]
[(-15767, 1912, -3384), (-170, 356, -39)]
[(-15767, 1912, -3384), (-170, 356, -39)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15764, 1900, -3366), (-169, 333, -33)]
[(-15768, 1919, -3400), (-185, 356, -8)]
[(-15768, 1919, -3400), (-185, 356, -8)]
[(-15768, 1919, -3400), (-185, 356, -8)]
[(-15768, 1919, -3400), (-185, 356, -8)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15746, 1916, -3370), (-190, 367, 3)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15757, 1928, -3383), (-191, 373, -5)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15759, 1907, -3441), (-113, 395, -7)]
[(-15735, 1908, -3460), (-112, 396, 0)]
[(-15735, 1908, -3460), (-112, 396, 0)]
[(-15735, 1908, -3460), (-112, 396, 0)]
[(-15735, 1908, -3460), (-112, 396, 0)]
[(-15735, 1908, -3460), (-112, 396, 0)]
[(-15754, 1909, -3491), (-147, 384, 13)]
[(-15754, 1909, -3491), (-147, 384, 13)]
[(-15754, 1909, -3491), (-147, 384, 13)]
[(-15754, 1909, -3491), (-147, 384, 13)]
[(-15754, 1909, -3491), (-147, 384, 13)]
[(-15784, 1932, -3536), (-159, 382, 35)]
[(-15784, 1932, -3536), (-159, 382, 35)]
[(-15784, 1932, -3536), (-159, 382, 35)]
[(-15784, 1932, -3536), (-159, 382, 35)]
[(-15784, 1932, -3536), (-159, 382, 35)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
[(-15759, 1928, -3524), (-137, 382, 26)]
