[(-15077, 3207, -5432), (-146, 401, 50)]
[(-15054, 3254, -5415), (-109, 399, 59)]
[(-15054, 3254, -5415), (-109, 399, 59)]
[(-15054, 3254, -5415), (-109, 399, 59)]
[(-15037, 3278, -5446), (-140, 417, 42)]
[(-15037, 3278, -5446), (-140, 417, 42)]
[(-15037, 3278, -5446), (-140, 417, 42)]
[(-15037, 3278, -5446), (-140, 417, 42)]
[(-15037, 3278, -5446), (-140, 417, 42)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15028, 3304, -5479), (-48, 420, 49)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15034, 3299, -5481), (-121, 380, 84)]
[(-15019, 3307, -5487), (-153, 374, 82)]
[(-15019, 3307, -5487), (-153, 374, 82)]
[(-15019, 3307, -5487), (-153, 374, 82)]
[(-15019, 3307, -5487), (-153, 374, 82)]
[(-15019, 3307, -5487), (-153, 374, 82)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15030, 3343, -5457), (-213, 352, 91)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15048, 3262, -5488), (-23, 412, 27)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15017, 3281, -5479), (-13, 387, 34)]
[(-15037, 3312, -5468), (12, 398, 33)]
[(-15037, 3312, -5468), (12, 398, 33)]
[(-15037, 3312, -5468), (12, 398, 33)]
[(-15037, 3312, -5468), (12, 398, 33)]
[(-15037, 3312, -5468), (12, 398, 33)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-15009, 3350, -5484), (-90, 381, 37)]
[(-14996, 3435, -5496), (-283, 368, 63)]
[(-14996, 3435, -5496), (-283, 368, 63)]
[(-14996, 3435, -5496), (-283, 368, 63)]
[(-14996, 3435, -5496), (-283, 368, 63)]
[(-14996, 3435, -5496), (-283, 368, 63)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14949, 3423, -5494), (-317, 374, 34)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14944, 3448, -5520), (-293, 395, 8)]
[(-14972, 3440, -5510), (-210, 415, 44)]
[(-14972, 3440, -5510), (-210, 415, 44)]
[(-14972, 3440, -5510), (-210, 415, 44)]
[(-14972, 3440, -5510), (-210, 415, 44)]
[(-14972, 3440, -5510), (-210, 415, 44)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-15003, 3421, -5555), (-193, 420, 42)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14981, 3454, -5558), (-207, 422, 94)]
[(-14949, 3491, -5551), (-198, 421, 84)]
[(-14949, 3491, -5551), (-198, 421, 84)]
[(-14949, 3491, -5551), (-198, 421, 84)]
[(-14949, 3491, -5551), (-198, 421, 84)]
[(-14949, 3491, -5551), (-198, 421, 84)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14948, 3518, -5538), (-157, 398, 64)]
[(-14933, 3492, -5534), (-139, 372, 12)]
[(-14933, 3492, -5534), (-139, 372, 12)]
