[(-15057, 2519, -5896), (-688, 756, 495)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15004, 2637, -5958), (-551, 694, 325)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-15016, 2755, -6012), (-438, 576, 339)]
[(-14939, 2849, -6044), (-431, 545, 499)]
[(-14939, 2849, -6044), (-431, 545, 499)]
[(-14939, 2849, -6044), (-431, 545, 499)]
[(-14939, 2849, -6044), (-431, 545, 499)]
[(-14888, 2967, -6072), (-436, 518, 550)]
[(-14888, 2967, -6072), (-436, 518, 550)]
[(-14888, 2967, -6072), (-436, 518, 550)]
[(-14888, 2967, -6072), (-436, 518, 550)]
[(-14888, 2967, -6072), (-436, 518, 550)]
[(-14859, 3124, -6099), (-481, 563, 598)]
[(-14859, 3124, -6099), (-481, 563, 598)]
[(-14859, 3124, -6099), (-481, 563, 598)]
[(-14859, 3124, -6099), (-481, 563, 598)]
[(-14859, 3124, -6099), (-481, 563, 598)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14832, 3235, -6089), (-533, 540, 499)]
[(-14849, 3195, -6071), (-170, 493, 527)]
[(-14849, 3195, -6071), (-170, 493, 527)]
[(-14849, 3195, -6071), (-170, 493, 527)]
[(-14849, 3195, -6071), (-170, 493, 527)]
[(-14849, 3195, -6071), (-170, 493, 527)]
[(-14944, 3268, -6144), (-326, 447, 494)]
[(-14944, 3268, -6144), (-326, 447, 494)]
[(-14944, 3268, -6144), (-326, 447, 494)]
[(-14944, 3268, -6144), (-326, 447, 494)]
[(-14944, 3268, -6144), (-326, 447, 494)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14898, 3365, -6195), (-224, 423, 381)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14832, 3444, -6208), (-405, 382, 282)]
[(-14831, 3519, -6184), (-559, 358, 179)]
[(-14831, 3519, -6184), (-559, 358, 179)]
[(-14831, 3519, -6184), (-559, 358, 179)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14821, 3574, -6185), (-418, 396, 139)]
[(-14776, 3573, -6168), (-221, 388, 132)]
[(-14776, 3573, -6168), (-221, 388, 132)]
[(-14776, 3573, -6168), (-221, 388, 132)]
[(-14776, 3573, -6168), (-221, 388, 132)]
[(-14776, 3573, -6168), (-221, 388, 132)]
