[(-14040, 7396, -3840), (-117, 248, 27)]
[(-14023, 7293, -3880), (-125, 214, 23)]
[(-14023, 7293, -3880), (-125, 214, 23)]
[(-14023, 7293, -3880), (-125, 214, 23)]
[(-14004, 7335, -3880), (-145, 219, 9)]
[(-14004, 7335, -3880), (-145, 219, 9)]
[(-14004, 7335, -3880), (-145, 219, 9)]
[(-14004, 7335, -3880), (-145, 219, 9)]
[(-14004, 7335, -3880), (-145, 219, 9)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-13998, 7346, -3884), (-158, 229, -17)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14000, 7351, -3849), (-155, 217, -37)]
[(-14008, 7336, -3829), (-135, 231, -21)]
[(-14008, 7336, -3829), (-135, 231, -21)]
[(-14008, 7336, -3829), (-135, 231, -21)]
[(-14008, 7336, -3829), (-135, 231, -21)]
[(-14008, 7336, -3829), (-135, 231, -21)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13991, 7343, -3831), (-131, 239, -8)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-13995, 7348, -3836), (-133, 234, -15)]
[(-14010, 7337, -3846), (-143, 249, -25)]
[(-14010, 7337, -3846), (-143, 249, -25)]
[(-14010, 7337, -3846), (-143, 249, -25)]
[(-14010, 7337, -3846), (-143, 249, -25)]
[(-14010, 7337, -3846), (-143, 249, -25)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14032, 7331, -3828), (-117, 190, 7)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14019, 7352, -3838), (-151, 183, 13)]
[(-14005, 7377, -3800), (-188, 161, -7)]
[(-14005, 7377, -3800), (-188, 161, -7)]
[(-14005, 7377, -3800), (-188, 161, -7)]
[(-14005, 7377, -3800), (-188, 161, -7)]
[(-14005, 7377, -3800), (-188, 161, -7)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14015, 7381, -3776), (-129, 152, -23)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-14034, 7381, -3752), (-93, 172, -13)]
[(-13999, 7373, -3750), (-83, 171, -10)]
[(-13999, 7373, -3750), (-83, 171, -10)]
[(-13998, 7367, -3756), (-102, 184, -17)]
[(-13998, 7367, -3756), (-102, 184, -17)]
