[(-15218, 3260, -5488), (-109, 364, 13)]
[(-15206, 3247, -5509), (-105, 391, 10)]
[(-15206, 3247, -5509), (-105, 391, 10)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15203, 3252, -5517), (-112, 398, 6)]
[(-15204, 3263, -5534), (-141, 385, 28)]
[(-15204, 3263, -5534), (-141, 385, 28)]
[(-15204, 3263, -5534), (-141, 385, 28)]
[(-15204, 3263, -5534), (-141, 385, 28)]
[(-15204, 3263, -5534), (-141, 385, 28)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15228, 3274, -5541), (-93, 390, 13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15211, 3285, -5520), (-96, 376, -13)]
[(-15220, 3284, -5499), (-111, 368, -10)]
[(-15220, 3284, -5499), (-111, 368, -10)]
[(-15220, 3284, -5499), (-111, 368, -10)]
[(-15220, 3284, -5499), (-111, 368, -10)]
[(-15220, 3284, -5499), (-111, 368, -10)]
[(-15224, 3311, -5487), (-147, 337, -9)]
[(-15224, 3311, -5487), (-147, 337, -9)]
[(-15224, 3311, -5487), (-147, 337, -9)]
[(-15224, 3311, -5487), (-147, 337, -9)]
[(-15224, 3311, -5487), (-147, 337, -9)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15220, 3296, -5483), (-166, 340, -7)]
[(-15200, 3289, -5478), (-173, 411, 0)]
[(-15200, 3289, -5478), (-173, 411, 0)]
[(-15200, 3289, -5478), (-173, 411, 0)]
[(-15200, 3289, -5478), (-173, 411, 0)]
[(-15200, 3289, -5478), (-173, 411, 0)]
[(-15186, 3300, -5507), (-230, 427, -25)]
[(-15186, 3300, -5507), (-230, 427, -25)]
[(-15186, 3300, -5507), (-230, 427, -25)]
[(-15186, 3300, -5507), (-230, 427, -25)]
[(-15186, 3300, -5507), (-230, 427, -25)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15181, 3296, -5492), (-216, 386, -2)]
[(-15225, 3296, -5504), (-137, 378, 5)]
[(-15225, 3296, -5504), (-137, 378, 5)]
[(-15225, 3296, -5504), (-137, 378, 5)]
[(-15225, 3296, -5504), (-137, 378, 5)]
[(-15225, 3296, -5504), (-137, 378, 5)]
[(-15223, 3298, -5515), (-155, 358, 4)]
[(-15223, 3298, -5515), (-155, 358, 4)]
[(-15223, 3298, -5515), (-155, 358, 4)]
[(-15223, 3298, -5515), (-155, 358, 4)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15176, 3319, -5533), (-142, 306, 18)]
[(-15174, 3330, -5531), (-195, 274, 35)]
[(-15174, 3330, -5531), (-195, 274, 35)]
[(-15174, 3330, -5531), (-195, 274, 35)]
[(-15174, 3330, -5531), (-195, 274, 35)]
[(-15174, 3330, -5531), (-195, 274, 35)]
[(-15155, 3317, -5503), (-156, 247, 38)]
[(-15155, 3317, -5503), (-156, 247, 38)]
[(-15155, 3317, -5503), (-156, 247, 38)]
[(-15155, 3317, -5503), (-156, 247, 38)]
[(-15155, 3317, -5503), (-156, 247, 38)]
[(-15154, 3340, -5518), (-132, 262, 25)]
[(-15154, 3340, -5518), (-132, 262, 25)]
[(-15154, 3340, -5518), (-132, 262, 25)]
[(-15154, 3340, -5518), (-132, 262, 25)]
