[(-15004, 3276, -5415), (-275, 575, 139)]
[(-14800, 4042, -5812), (-92, 334, 52)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14744, 4094, -5826), (-40, 307, 94)]
[(-14726, 4118, -5817), (-62, 312, 42)]
[(-14726, 4118, -5817), (-62, 312, 42)]
[(-14726, 4118, -5817), (-62, 312, 42)]
[(-14735, 4143, -5805), (-103, 318, 7)]
[(-14735, 4143, -5805), (-103, 318, 7)]
[(-14735, 4143, -5805), (-103, 318, 7)]
[(-14735, 4143, -5805), (-103, 318, 7)]
[(-14735, 4143, -5805), (-103, 318, 7)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14742, 4131, -5822), (-110, 332, -12)]
[(-14832, 4043, -5865), (-99, 312, -65)]
[(-14832, 4043, -5865), (-99, 312, -65)]
[(-14832, 4043, -5865), (-99, 312, -65)]
[(-14832, 4043, -5865), (-99, 312, -65)]
