[(-14681, 4864, -5320), (-208, 396, 262)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14660, 4891, -5291), (-249, 431, 203)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14621, 4952, -5330), (-225, 421, 173)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14620, 4988, -5353), (-274, 418, 93)]
[(-14578, 5055, -5363), (-364, 301, 77)]
[(-14578, 5055, -5363), (-364, 301, 77)]
[(-14578, 5055, -5363), (-364, 301, 77)]
[(-14578, 5055, -5363), (-364, 301, 77)]
[(-14578, 5055, -5363), (-364, 301, 77)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14587, 5056, -5351), (-432, 326, 14)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14604, 5088, -5309), (-410, 320, -68)]
[(-14594, 5160, -5304), (-261, 157, -208)]
[(-14594, 5160, -5304), (-261, 157, -208)]
[(-14594, 5160, -5304), (-261, 157, -208)]
[(-14594, 5160, -5304), (-261, 157, -208)]
[(-14594, 5160, -5304), (-261, 157, -208)]
[(-14575, 5116, -5257), (-97, 218, -88)]
[(-14575, 5116, -5257), (-97, 218, -88)]
[(-14575, 5116, -5257), (-97, 218, -88)]
[(-14575, 5116, -5257), (-97, 218, -88)]
[(-14575, 5116, -5257), (-97, 218, -88)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14597, 5130, -5240), (28, 233, -22)]
[(-14639, 5148, -5219), (26, 240, 64)]
[(-14639, 5148, -5219), (26, 240, 64)]
[(-14639, 5148, -5219), (26, 240, 64)]
[(-14639, 5148, -5219), (26, 240, 64)]
[(-14639, 5148, -5219), (26, 240, 64)]
[(-14600, 5180, -5211), (2, 288, 13)]
[(-14600, 5180, -5211), (2, 288, 13)]
[(-14600, 5180, -5211), (2, 288, 13)]
[(-14600, 5180, -5211), (2, 288, 13)]
[(-14600, 5180, -5211), (2, 288, 13)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5224, -5196), (-90, 266, 2)]
[(-14580, 5242, -5227), (-302, 259, -106)]
[(-14580, 5242, -5227), (-302, 259, -106)]
[(-14580, 5242, -5227), (-302, 259, -106)]
[(-14580, 5242, -5227), (-302, 259, -106)]
[(-14580, 5242, -5227), (-302, 259, -106)]
[(-14575, 5270, -5153), (-398, 309, -136)]
[(-14575, 5270, -5153), (-398, 309, -136)]
[(-14575, 5270, -5153), (-398, 309, -136)]
[(-14575, 5270, -5153), (-398, 309, -136)]
[(-14575, 5270, -5153), (-398, 309, -136)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
[(-14583, 5242, -5141), (-353, 360, -142)]
