[(-15184, 2517, -5578), (-365, 562, 182)]
[(-15175, 2560, -5600), (-288, 526, 189)]
[(-15175, 2560, -5600), (-288, 526, 189)]
[(-15175, 2560, -5600), (-288, 526, 189)]
[(-15175, 2560, -5600), (-288, 526, 189)]
[(-15154, 2651, -5619), (-256, 472, 194)]
[(-15154, 2651, -5619), (-256, 472, 194)]
[(-15154, 2651, -5619), (-256, 472, 194)]
[(-15154, 2651, -5619), (-256, 472, 194)]
[(-15154, 2651, -5619), (-256, 472, 194)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15098, 2717, -5623), (-276, 430, 154)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15088, 2755, -5646), (-421, 360, 110)]
[(-15156, 2841, -5632), (-430, 518, 229)]
[(-15156, 2841, -5632), (-430, 518, 229)]
[(-15156, 2841, -5632), (-430, 518, 229)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15140, 2868, -5643), (-333, 526, 200)]
[(-15134, 2796, -5648), (-257, 532, 210)]
[(-15134, 2796, -5648), (-257, 532, 210)]
[(-15134, 2796, -5648), (-257, 532, 210)]
[(-15134, 2796, -5648), (-257, 532, 210)]
[(-15098, 2869, -5652), (7, 462, 115)]
[(-15098, 2869, -5652), (7, 462, 115)]
[(-15098, 2869, -5652), (7, 462, 115)]
[(-15098, 2869, -5652), (7, 462, 115)]
[(-15098, 2869, -5652), (7, 462, 115)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15080, 2951, -5633), (49, 453, 121)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15084, 2988, -5659), (46, 447, 108)]
[(-15050, 3016, -5642), (-65, 437, 100)]
[(-15050, 3016, -5642), (-65, 437, 100)]
[(-15050, 3016, -5642), (-65, 437, 100)]
[(-15050, 3016, -5642), (-65, 437, 100)]
[(-15050, 3016, -5642), (-65, 437, 100)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15015, 3059, -5643), (-407, 260, 65)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15012, 3093, -5603), (-375, 257, 1)]
[(-15083, 3115, -5527), (-224, 348, 17)]
[(-15083, 3115, -5527), (-224, 348, 17)]
[(-15083, 3115, -5527), (-224, 348, 17)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15096, 3098, -5528), (-66, 364, -3)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15091, 3084, -5562), (-45, 381, 30)]
[(-15073, 3088, -5569), (7, 399, 55)]
[(-15073, 3088, -5569), (7, 399, 55)]
[(-15073, 3088, -5569), (7, 399, 55)]
[(-15073, 3088, -5569), (7, 399, 55)]
[(-15073, 3088, -5569), (7, 399, 55)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15036, 3089, -5608), (-7, 358, 46)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15068, 3125, -5581), (-45, 314, 3)]
[(-15114, 3023, -5597), (-64, 334, -23)]
[(-15114, 3023, -5597), (-64, 334, -23)]
[(-15114, 3023, -5597), (-64, 334, -23)]
[(-15114, 3023, -5597), (-64, 334, -23)]
[(-15114, 3023, -5597), (-64, 334, -23)]
[(-15101, 3040, -5570), (-114, 259, -95)]
