[(-14661, 1577, -7772), (-446, 333, -304)]
[(-14743, 1453, -7713), (-213, 310, -33)]
[(-14743, 1453, -7713), (-213, 310, -33)]
[(-14743, 1453, -7713), (-213, 310, -33)]
[(-14743, 1453, -7713), (-213, 310, -33)]
[(-14732, 1460, -7739), (-184, 331, -70)]
[(-14732, 1460, -7739), (-184, 331, -70)]
[(-14732, 1460, -7739), (-184, 331, -70)]
[(-14732, 1460, -7739), (-184, 331, -70)]
[(-14732, 1460, -7739), (-184, 331, -70)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14746, 1495, -7735), (-257, 342, -99)]
[(-14760, 1483, -7733), (-190, 311, -103)]
[(-14760, 1483, -7733), (-190, 311, -103)]
[(-14772, 1448, -7696), (-57, 244, -117)]
[(-14772, 1448, -7696), (-57, 244, -117)]
[(-14772, 1448, -7696), (-57, 244, -117)]
[(-14772, 1448, -7696), (-57, 244, -117)]
[(-14772, 1448, -7696), (-57, 244, -117)]
[(-14782, 1408, -7701), (-88, 308, -80)]
[(-14782, 1408, -7701), (-88, 308, -80)]
[(-14782, 1408, -7701), (-88, 308, -80)]
[(-14782, 1408, -7701), (-88, 308, -80)]
[(-14782, 1408, -7701), (-88, 308, -80)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14781, 1392, -7699), (-101, 330, -34)]
[(-14761, 1368, -7682), (-90, 353, 0)]
[(-14761, 1368, -7682), (-90, 353, 0)]
[(-14761, 1368, -7682), (-90, 353, 0)]
[(-14761, 1368, -7682), (-90, 353, 0)]
[(-14761, 1368, -7682), (-90, 353, 0)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14749, 1375, -7688), (-38, 343, 92)]
[(-14736, 1390, -7698), (3, 343, 96)]
[(-14736, 1390, -7698), (3, 343, 96)]
[(-14736, 1390, -7698), (3, 343, 96)]
[(-14733, 1403, -7746), (21, 323, 65)]
[(-14733, 1403, -7746), (21, 323, 65)]
[(-14733, 1403, -7746), (21, 323, 65)]
[(-14733, 1403, -7746), (21, 323, 65)]
[(-14733, 1403, -7746), (21, 323, 65)]
[(-14742, 1396, -7766), (104, 270, 60)]
[(-14742, 1396, -7766), (104, 270, 60)]
[(-14742, 1396, -7766), (104, 270, 60)]
[(-14742, 1396, -7766), (104, 270, 60)]
[(-14742, 1396, -7766), (104, 270, 60)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14708, 1412, -7732), (111, 305, 75)]
[(-14718, 1428, -7716), (102, 327, 67)]
[(-14718, 1428, -7716), (102, 327, 67)]
[(-14718, 1428, -7716), (102, 327, 67)]
[(-14718, 1428, -7716), (102, 327, 67)]
[(-14718, 1428, -7716), (102, 327, 67)]
[(-14736, 1424, -7708), (108, 315, 47)]
[(-14736, 1424, -7708), (108, 315, 47)]
