[(-13479, 6950, -6292), (-277, 242, 17)]
[(-13472, 6972, -6280), (-208, 260, 17)]
[(-13472, 6972, -6280), (-208, 260, 17)]
[(-13472, 6972, -6280), (-208, 260, 17)]
[(-13472, 6972, -6280), (-208, 260, 17)]
[(-13472, 6972, -6280), (-208, 260, 17)]
[(-13467, 6993, -6276), (-142, 246, -48)]
[(-13467, 6993, -6276), (-142, 246, -48)]
[(-13467, 6993, -6276), (-142, 246, -48)]
[(-13467, 6993, -6276), (-142, 246, -48)]
[(-13467, 6993, -6276), (-142, 246, -48)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13468, 6964, -6281), (-152, 271, -66)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13452, 6956, -6276), (-176, 273, -65)]
[(-13463, 6944, -6260), (-158, 253, -13)]
[(-13463, 6944, -6260), (-158, 253, -13)]
[(-13463, 6944, -6260), (-158, 253, -13)]
[(-13463, 6944, -6260), (-158, 253, -13)]
[(-13463, 6944, -6260), (-158, 253, -13)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13492, 6913, -6229), (-321, 208, -30)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13489, 6885, -6237), (-256, 213, -59)]
[(-13448, 6916, -6240), (-233, 219, 0)]
[(-13448, 6916, -6240), (-233, 219, 0)]
[(-13448, 6916, -6240), (-233, 219, 0)]
[(-13448, 6916, -6240), (-233, 219, 0)]
[(-13448, 6916, -6240), (-233, 219, 0)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13465, 6925, -6200), (-74, 336, -52)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13504, 6952, -6247), (-29, 258, -56)]
[(-13520, 6900, -6262), (-10, 292, -61)]
[(-13520, 6900, -6262), (-10, 292, -61)]
[(-13520, 6900, -6262), (-10, 292, -61)]
[(-13520, 6900, -6262), (-10, 292, -61)]
[(-13520, 6900, -6262), (-10, 292, -61)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13553, 6855, -6333), (-67, 253, 1)]
[(-13554, 6815, -6337), (-259, 214, -1)]
[(-13554, 6815, -6337), (-259, 214, -1)]
[(-13554, 6815, -6337), (-259, 214, -1)]
[(-13554, 6815, -6337), (-259, 214, -1)]
[(-13521, 6823, -6318), (-320, 231, -34)]
[(-13521, 6823, -6318), (-320, 231, -34)]
[(-13521, 6823, -6318), (-320, 231, -34)]
