[(-13932, 5739, -6128), (-402, 558, 336)]
[(-13967, 5841, -6160), (-475, 546, 365)]
[(-13967, 5841, -6160), (-475, 546, 365)]
[(-13967, 5841, -6160), (-475, 546, 365)]
[(-13967, 5841, -6160), (-475, 546, 365)]
[(-13967, 5841, -6160), (-475, 546, 365)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13937, 5916, -6175), (-429, 522, 292)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13892, 5992, -6152), (-370, 490, 250)]
[(-13870, 6088, -6160), (-435, 408, 284)]
[(-13870, 6088, -6160), (-435, 408, 284)]
[(-13870, 6088, -6160), (-435, 408, 284)]
[(-13870, 6088, -6160), (-435, 408, 284)]
[(-13870, 6088, -6160), (-435, 408, 284)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13795, 6224, -6157), (-518, 339, 34)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13883, 6178, -6144), (-466, 322, 15)]
[(-13881, 6215, -6117), (-339, 404, -7)]
[(-13881, 6215, -6117), (-339, 404, -7)]
[(-13881, 6215, -6117), (-339, 404, -7)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13844, 6222, -6194), (-213, 514, -50)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13797, 6184, -6241), (-102, 529, -168)]
[(-13813, 6198, -6244), (-52, 465, -39)]
[(-13813, 6198, -6244), (-52, 465, -39)]
[(-13813, 6198, -6244), (-52, 465, -39)]
[(-13813, 6198, -6244), (-52, 465, -39)]
