[(-15300, 3712, -4563), (-158, 317, 35)]
[(-15287, 3757, -4687), (-86, 287, -20)]
[(-15287, 3757, -4687), (-86, 287, -20)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15272, 3732, -4640), (-103, 266, -27)]
[(-15303, 3774, -4576), (-62, 266, 13)]
[(-15303, 3774, -4576), (-62, 266, 13)]
[(-15287, 3741, -4565), (-34, 257, -7)]
[(-15287, 3741, -4565), (-34, 257, -7)]
[(-15287, 3741, -4565), (-34, 257, -7)]
[(-15287, 3741, -4565), (-34, 257, -7)]
[(-15287, 3741, -4565), (-34, 257, -7)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15283, 3739, -4543), (-62, 251, 1)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15268, 3749, -4592), (-28, 262, 6)]
[(-15252, 3769, -4568), (-62, 270, -16)]
[(-15252, 3769, -4568), (-62, 270, -16)]
[(-15252, 3769, -4568), (-62, 270, -16)]
[(-15252, 3769, -4568), (-62, 270, -16)]
