[(-15685, 2569, -3107), (-129, 159, 14)]
[(-15655, 2588, -3086), (-109, 221, -16)]
[(-15655, 2588, -3086), (-109, 221, -16)]
[(-15655, 2588, -3086), (-109, 221, -16)]
[(-15655, 2588, -3086), (-109, 221, -16)]
[(-15656, 2588, -3104), (-105, 227, -12)]
[(-15656, 2588, -3104), (-105, 227, -12)]
[(-15656, 2588, -3104), (-105, 227, -12)]
[(-15656, 2588, -3104), (-105, 227, -12)]
[(-15656, 2588, -3104), (-105, 227, -12)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15664, 2583, -3112), (-117, 218, 17)]
[(-15663, 2575, -3104), (-142, 230, 27)]
[(-15663, 2575, -3104), (-142, 230, 27)]
[(-15663, 2575, -3104), (-142, 230, 27)]
[(-15663, 2575, -3104), (-142, 230, 27)]
[(-15663, 2575, -3104), (-142, 230, 27)]
[(-15664, 2616, -3079), (-118, 209, 5)]
[(-15664, 2616, -3079), (-118, 209, 5)]
[(-15664, 2616, -3079), (-118, 209, 5)]
[(-15664, 2616, -3079), (-118, 209, 5)]
[(-15664, 2616, -3079), (-118, 209, 5)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15684, 2616, -3110), (-116, 185, -16)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15669, 2593, -3106), (-153, 177, 4)]
[(-15672, 2610, -3084), (-145, 155, 10)]
[(-15672, 2610, -3084), (-145, 155, 10)]
[(-15672, 2610, -3084), (-145, 155, 10)]
[(-15672, 2610, -3084), (-145, 155, 10)]
[(-15672, 2610, -3084), (-145, 155, 10)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15667, 2614, -3090), (-146, 182, -13)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15664, 2592, -3086), (-135, 209, -15)]
[(-15660, 2584, -3115), (-163, 221, -3)]
[(-15660, 2584, -3115), (-163, 221, -3)]
[(-15660, 2584, -3115), (-163, 221, -3)]
[(-15660, 2584, -3115), (-163, 221, -3)]
[(-15660, 2584, -3115), (-163, 221, -3)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15656, 2580, -3115), (-167, 216, 17)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15658, 2545, -3120), (-129, 158, 54)]
[(-15652, 2576, -3104), (-140, 122, 59)]
[(-15652, 2576, -3104), (-140, 122, 59)]
[(-15652, 2576, -3104), (-140, 122, 59)]
[(-15652, 2576, -3104), (-140, 122, 59)]
[(-15652, 2576, -3104), (-140, 122, 59)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15673, 2588, -3088), (-139, 143, 29)]
[(-15688, 2580, -3075), (-143, 158, 16)]
[(-15688, 2580, -3075), (-143, 158, 16)]
[(-15688, 2580, -3075), (-143, 158, 16)]
[(-15688, 2580, -3075), (-143, 158, 16)]
[(-15688, 2580, -3075), (-143, 158, 16)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15698, 2598, -3063), (-140, 181, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15691, 2605, -3079), (-145, 194, 25)]
[(-15700, 2617, -3087), (-198, 173, -8)]
[(-15700, 2617, -3087), (-198, 173, -8)]
[(-15700, 2617, -3087), (-198, 173, -8)]
[(-15700, 2617, -3087), (-198, 173, -8)]
[(-15700, 2617, -3087), (-198, 173, -8)]
[(-15674, 2608, -3060), (-178, 174, -9)]
[(-15674, 2608, -3060), (-178, 174, -9)]
[(-15674, 2608, -3060), (-178, 174, -9)]
[(-15674, 2608, -3060), (-178, 174, -9)]
[(-15674, 2608, -3060), (-178, 174, -9)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15702, 2604, -3040), (-138, 168, 11)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15695, 2575, -3002), (-154, 184, 36)]
[(-15681, 2561, -2982), (-115, 177, 30)]
[(-15681, 2561, -2982), (-115, 177, 30)]
[(-15681, 2561, -2982), (-115, 177, 30)]
[(-15681, 2561, -2982), (-115, 177, 30)]
[(-15681, 2561, -2982), (-115, 177, 30)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15692, 2553, -3015), (-64, 211, 17)]
[(-15682, 2545, -3037), (-2, 206, 37)]
[(-15682, 2545, -3037), (-2, 206, 37)]
[(-15682, 2545, -3037), (-2, 206, 37)]
[(-15682, 2545, -3037), (-2, 206, 37)]
[(-15682, 2545, -3037), (-2, 206, 37)]
