[(-15352, 1843, -4612), (-1438, 1297, 902)]
[(-14736, 4212, -5454), (110, 337, 227)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14710, 4260, -5476), (20, 352, 171)]
[(-14677, 4335, -5469), (-218, 307, 91)]
[(-14677, 4335, -5469), (-218, 307, 91)]
[(-14677, 4335, -5469), (-218, 307, 91)]
[(-14677, 4335, -5469), (-218, 307, 91)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14728, 4332, -5425), (-289, 377, 10)]
[(-14705, 4340, -5428), (-176, 415, -24)]
[(-14705, 4340, -5428), (-176, 415, -24)]
[(-14705, 4340, -5428), (-176, 415, -24)]
[(-14705, 4340, -5428), (-176, 415, -24)]
[(-14705, 4340, -5428), (-176, 415, -24)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14692, 4344, -5468), (-122, 406, -34)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14721, 4318, -5452), (-75, 366, -53)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14740, 4302, -5446), (-86, 346, -17)]
[(-14744, 4343, -5432), (-74, 336, 18)]
[(-14744, 4343, -5432), (-74, 336, 18)]
[(-14744, 4343, -5432), (-74, 336, 18)]
[(-14744, 4343, -5432), (-74, 336, 18)]
[(-14744, 4343, -5432), (-74, 336, 18)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14752, 4348, -5465), (-80, 310, 39)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14774, 4333, -5474), (-88, 273, 30)]
[(-14743, 4344, -5470), (-114, 251, -22)]
[(-14743, 4344, -5470), (-114, 251, -22)]
[(-14743, 4344, -5470), (-114, 251, -22)]
[(-14743, 4344, -5470), (-114, 251, -22)]
[(-14743, 4344, -5470), (-114, 251, -22)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14772, 4341, -5429), (-156, 256, -28)]
[(-14793, 4354, -5388), (-109, 271, 1)]
[(-14793, 4354, -5388), (-109, 271, 1)]
[(-14793, 4354, -5388), (-109, 271, 1)]
[(-14793, 4354, -5388), (-109, 271, 1)]
[(-14793, 4354, -5388), (-109, 271, 1)]
[(-14790, 4331, -5393), (-73, 289, 29)]
[(-14790, 4331, -5393), (-73, 289, 29)]
[(-14790, 4331, -5393), (-73, 289, 29)]
[(-14790, 4331, -5393), (-73, 289, 29)]
[(-14790, 4331, -5393), (-73, 289, 29)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14788, 4358, -5408), (-61, 307, 39)]
[(-14782, 4352, -5436), (-112, 305, 51)]
[(-14782, 4352, -5436), (-112, 305, 51)]
[(-14782, 4352, -5436), (-112, 305, 51)]
[(-14782, 4352, -5436), (-112, 305, 51)]
[(-14782, 4352, -5436), (-112, 305, 51)]
[(-14779, 4378, -5444), (-166, 293, 12)]
[(-14779, 4378, -5444), (-166, 293, 12)]
[(-14779, 4378, -5444), (-166, 293, 12)]
[(-14779, 4378, -5444), (-166, 293, 12)]
[(-14779, 4378, -5444), (-166, 293, 12)]
[(-14779, 4378, -5444), (-166, 293, 12)]
