[(-15331, 3478, -4485), (-132, 331, 29)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15332, 3494, -4465), (-157, 323, 0)]
[(-15360, 3512, -4498), (-128, 327, -13)]
[(-15360, 3512, -4498), (-128, 327, -13)]
[(-15360, 3512, -4498), (-128, 327, -13)]
[(-15360, 3512, -4498), (-128, 327, -13)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15365, 3511, -4472), (-24, 279, 14)]
[(-15348, 3487, -4495), (-31, 295, -29)]
[(-15348, 3487, -4495), (-31, 295, -29)]
[(-15348, 3487, -4495), (-31, 295, -29)]
[(-15348, 3487, -4495), (-31, 295, -29)]
[(-15348, 3487, -4495), (-31, 295, -29)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15344, 3466, -4477), (-101, 290, -16)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15327, 3502, -4496), (-204, 391, 9)]
[(-15336, 3521, -4532), (-276, 477, 9)]
[(-15336, 3521, -4532), (-276, 477, 9)]
[(-15336, 3521, -4532), (-276, 477, 9)]
[(-15336, 3521, -4532), (-276, 477, 9)]
[(-15336, 3521, -4532), (-276, 477, 9)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15364, 3510, -4520), (-184, 447, 0)]
[(-15353, 3494, -4516), (-161, 421, -39)]
[(-15353, 3494, -4516), (-161, 421, -39)]
[(-15353, 3494, -4516), (-161, 421, -39)]
[(-15353, 3494, -4516), (-161, 421, -39)]
[(-15353, 3494, -4516), (-161, 421, -39)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15366, 3482, -4558), (-159, 394, -48)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15336, 3456, -4601), (-73, 323, -6)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15323, 3501, -4591), (-55, 328, -29)]
[(-15324, 3490, -4584), (30, 236, -17)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15356, 3492, -4575), (2, 217, 19)]
[(-15358, 3471, -4536), (-14, 244, 11)]
[(-15358, 3471, -4536), (-14, 244, 11)]
[(-15358, 3471, -4536), (-14, 244, 11)]
[(-15358, 3471, -4536), (-14, 244, 11)]
[(-15358, 3471, -4536), (-14, 244, 11)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15354, 3489, -4523), (-42, 233, -1)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15353, 3462, -4494), (-55, 260, -5)]
[(-15352, 3490, -4441), (-93, 294, 25)]
[(-15352, 3490, -4441), (-93, 294, 25)]
[(-15352, 3490, -4441), (-93, 294, 25)]
