[(-15664, 2552, -3115), (-93, 178, 40)]
[(-15626, 2532, -3103), (-138, 211, -65)]
[(-15626, 2532, -3103), (-138, 211, -65)]
[(-15626, 2532, -3103), (-138, 211, -65)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15595, 2540, -3098), (-149, 232, -40)]
[(-15604, 2559, -3125), (-71, 231, -39)]
[(-15604, 2559, -3125), (-71, 231, -39)]
[(-15604, 2559, -3125), (-71, 231, -39)]
[(-15604, 2559, -3125), (-71, 231, -39)]
[(-15604, 2559, -3125), (-71, 231, -39)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15629, 2572, -3114), (-44, 211, -61)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15635, 2531, -3110), (-16, 185, -82)]
[(-15638, 2523, -3082), (-34, 212, -67)]
[(-15638, 2523, -3082), (-34, 212, -67)]
[(-15638, 2523, -3082), (-34, 212, -67)]
[(-15638, 2523, -3082), (-34, 212, -67)]
[(-15638, 2523, -3082), (-34, 212, -67)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15616, 2537, -3085), (-322, 205, -34)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15590, 2543, -3102), (-226, 211, -44)]
[(-15593, 2533, -3142), (-97, 199, -82)]
[(-15593, 2533, -3142), (-97, 199, -82)]
[(-15593, 2533, -3142), (-97, 199, -82)]
[(-15593, 2533, -3142), (-97, 199, -82)]
[(-15593, 2533, -3142), (-97, 199, -82)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15589, 2518, -3139), (29, 144, -77)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15599, 2519, -3157), (47, 158, -28)]
[(-15594, 2552, -3148), (-1, 172, 0)]
[(-15594, 2552, -3148), (-1, 172, 0)]
[(-15594, 2552, -3148), (-1, 172, 0)]
[(-15594, 2552, -3148), (-1, 172, 0)]
[(-15594, 2552, -3148), (-1, 172, 0)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15625, 2572, -3071), (-2, 207, 30)]
[(-15576, 2630, -3107), (111, 234, 17)]
[(-15576, 2630, -3107), (111, 234, 17)]
[(-15576, 2630, -3107), (111, 234, 17)]
[(-15576, 2630, -3107), (111, 234, 17)]
[(-15576, 2630, -3107), (111, 234, 17)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15619, 2632, -3092), (140, 225, -33)]
[(-15617, 2643, -3133), (111, 229, -52)]
[(-15617, 2643, -3133), (111, 229, -52)]
[(-15617, 2643, -3133), (111, 229, -52)]
[(-15617, 2643, -3133), (111, 229, -52)]
[(-15617, 2643, -3133), (111, 229, -52)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15628, 2684, -3140), (30, 196, -37)]
[(-15632, 2680, -3168), (7, 197, -12)]
[(-15632, 2680, -3168), (7, 197, -12)]
[(-15632, 2680, -3168), (7, 197, -12)]
[(-15632, 2680, -3168), (7, 197, -12)]
[(-15632, 2680, -3168), (7, 197, -12)]
[(-15637, 2676, -3169), (-31, 201, -7)]
[(-15637, 2676, -3169), (-31, 201, -7)]
[(-15637, 2676, -3169), (-31, 201, -7)]
[(-15637, 2676, -3169), (-31, 201, -7)]
[(-15637, 2676, -3169), (-31, 201, -7)]
[(-15624, 2723, -3158), (-1, 183, -23)]
[(-15624, 2723, -3158), (-1, 183, -23)]
