[(-8248, 13654, -4730), (-19, 53, 24)]
[(-8181, 13664, -4736), (-14, 51, 22)]
[(-8181, 13664, -4736), (-14, 51, 22)]
[(-8181, 13664, -4736), (-14, 51, 22)]
[(-8181, 13664, -4736), (-14, 51, 22)]
[(-8181, 13664, -4736), (-14, 51, 22)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8195, 13680, -4744), (-15, 46, 20)]
[(-8148, 13701, -4759), (-21, 46, 16)]
[(-8148, 13701, -4759), (-21, 46, 16)]
[(-8148, 13701, -4759), (-21, 46, 16)]
[(-8148, 13701, -4759), (-21, 46, 16)]
[(-8148, 13701, -4759), (-21, 46, 16)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8055, 13735, -4772), (-77, 11, -7)]
[(-8114, 13728, -4540), (-134, -56, 2)]
[(-8114, 13728, -4540), (-134, -56, 2)]
[(-8114, 13728, -4540), (-134, -56, 2)]
[(-8114, 13728, -4540), (-134, -56, 2)]
[(-8114, 13728, -4540), (-134, -56, 2)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8133, 13756, -4396), (-16, -64, 36)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8126, 13849, -4354), (-15, -73, 48)]
[(-8041, 13911, -4252), (-23, -34, 29)]
[(-8041, 13911, -4252), (-23, -34, 29)]
[(-8041, 13911, -4252), (-23, -34, 29)]
[(-8041, 13911, -4252), (-23, -34, 29)]
[(-8041, 13911, -4252), (-23, -34, 29)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8056, 13894, -4144), (-54, 24, 0)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8110, 13856, -4057), (-44, 76, -20)]
[(-8141, 13854, -4047), (-41, 110, -29)]
[(-8141, 13854, -4047), (-41, 110, -29)]
[(-8141, 13854, -4047), (-41, 110, -29)]
[(-8141, 13854, -4047), (-41, 110, -29)]
[(-8141, 13854, -4047), (-41, 110, -29)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8234, 13808, -4078), (-35, 114, -24)]
[(-8232, 13750, -4107), (-33, 99, -15)]
[(-8232, 13750, -4107), (-33, 99, -15)]
[(-8232, 13750, -4107), (-33, 99, -15)]
[(-8232, 13750, -4107), (-33, 99, -15)]
[(-8232, 13750, -4107), (-33, 99, -15)]
[(-8196, 13749, -4101), (-34, 98, -17)]
[(-8196, 13749, -4101), (-34, 98, -17)]
[(-8196, 13749, -4101), (-34, 98, -17)]
[(-8196, 13749, -4101), (-34, 98, -17)]
[(-8196, 13749, -4101), (-34, 98, -17)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8260, 13760, -4132), (-67, 115, -29)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8223, 13733, -4157), (-87, 125, -27)]
[(-8238, 13712, -4148), (-120, 164, -34)]
[(-8238, 13712, -4148), (-120, 164, -34)]
[(-8238, 13712, -4148), (-120, 164, -34)]
[(-8238, 13712, -4148), (-120, 164, -34)]
[(-8238, 13712, -4148), (-120, 164, -34)]
[(-8188, 13754, -4154), (-121, 237, -57)]
[(-8188, 13754, -4154), (-121, 237, -57)]
