[(-15033, 3148, -5572), (-668, 658, 470)]
[(-15051, 3472, -5771), (166, 266, 205)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-15016, 3506, -5816), (180, 315, 140)]
[(-14990, 3541, -5860), (-68, 289, 106)]
[(-14990, 3541, -5860), (-68, 289, 106)]
[(-14990, 3541, -5860), (-68, 289, 106)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14966, 3548, -5815), (-403, 252, 109)]
[(-14956, 3569, -5830), (-287, 313, 93)]
[(-14956, 3569, -5830), (-287, 313, 93)]
[(-14956, 3569, -5830), (-287, 313, 93)]
[(-14956, 3569, -5830), (-287, 313, 93)]
[(-14956, 3569, -5830), (-287, 313, 93)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14929, 3589, -5888), (-112, 349, 89)]
[(-14912, 3589, -5912), (-84, 359, 71)]
[(-14912, 3589, -5912), (-84, 359, 71)]
[(-14912, 3589, -5912), (-84, 359, 71)]
[(-14912, 3589, -5912), (-84, 359, 71)]
[(-14912, 3589, -5912), (-84, 359, 71)]
[(-14891, 3587, -5935), (-81, 361, 57)]
[(-14891, 3587, -5935), (-81, 361, 57)]
[(-14891, 3587, -5935), (-81, 361, 57)]
[(-14891, 3587, -5935), (-81, 361, 57)]
[(-14891, 3587, -5935), (-81, 361, 57)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14864, 3597, -5973), (-97, 351, 74)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14846, 3613, -5962), (-108, 328, 33)]
[(-14941, 3589, -5956), (-103, 231, -134)]
[(-14941, 3589, -5956), (-103, 231, -134)]
[(-14941, 3589, -5956), (-103, 231, -134)]
[(-14941, 3589, -5956), (-103, 231, -134)]
[(-14941, 3589, -5956), (-103, 231, -134)]
[(-14941, 3589, -5956), (-103, 231, -134)]
