[(-14729, 3311, -6417), (-455, 738, 828)]
[(-14729, 3311, -6417), (-455, 738, 828)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14628, 3575, -6522), (-363, 756, 787)]
[(-14563, 3792, -6581), (-336, 679, 731)]
[(-14563, 3792, -6581), (-336, 679, 731)]
[(-14563, 3792, -6581), (-336, 679, 731)]
[(-14563, 3792, -6581), (-336, 679, 731)]
[(-14563, 3792, -6581), (-336, 679, 731)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14525, 3921, -6651), (-474, 478, 397)]
[(-14488, 3993, -6656), (-475, 361, 248)]
[(-14488, 3993, -6656), (-475, 361, 248)]
[(-14488, 3993, -6656), (-475, 361, 248)]
[(-14488, 3993, -6656), (-475, 361, 248)]
[(-14488, 3993, -6656), (-475, 361, 248)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14499, 4035, -6630), (-487, 358, 166)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14509, 4099, -6617), (-377, 337, 180)]
[(-14491, 4184, -6584), (-311, 292, 149)]
[(-14491, 4184, -6584), (-311, 292, 149)]
[(-14491, 4184, -6584), (-311, 292, 149)]
[(-14491, 4184, -6584), (-311, 292, 149)]
[(-14491, 4184, -6584), (-311, 292, 149)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14532, 4208, -6543), (37, 345, 248)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14579, 4228, -6540), (191, 392, 215)]
[(-14561, 4234, -6550), (122, 424, 171)]
[(-14561, 4234, -6550), (122, 424, 171)]
[(-14561, 4234, -6550), (122, 424, 171)]
[(-14561, 4234, -6550), (122, 424, 171)]
[(-14561, 4234, -6550), (122, 424, 171)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14525, 4258, -6588), (-154, 355, 99)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14517, 4250, -6571), (-510, 193, -14)]
[(-14497, 4272, -6579), (-302, 362, -5)]
[(-14497, 4272, -6579), (-302, 362, -5)]
[(-14497, 4272, -6579), (-302, 362, -5)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14507, 4276, -6560), (-145, 370, 43)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14515, 4307, -6544), (-112, 434, 11)]
[(-14495, 4296, -6585), (-87, 450, 15)]
[(-14495, 4296, -6585), (-87, 450, 15)]
[(-14495, 4296, -6585), (-87, 450, 15)]
[(-14495, 4296, -6585), (-87, 450, 15)]
[(-14495, 4296, -6585), (-87, 450, 15)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14464, 4300, -6645), (-19, 460, 25)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14470, 4276, -6660), (11, 471, -87)]
[(-14513, 4186, -6736), (68, 434, -229)]
[(-14513, 4186, -6736), (68, 434, -229)]
[(-14513, 4186, -6736), (68, 434, -229)]
