[(-14679, 954, -7828), (-72, 362, 0)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 956, -7831), (-81, 376, -2)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14700, 939, -7840), (-90, 390, -18)]
[(-14692, 928, -7860), (-105, 379, -12)]
[(-14692, 928, -7860), (-105, 379, -12)]
[(-14692, 928, -7860), (-105, 379, -12)]
[(-14692, 928, -7860), (-105, 379, -12)]
[(-14692, 928, -7860), (-105, 379, -12)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14728, 920, -7873), (-81, 304, -15)]
[(-14726, 933, -7870), (-59, 302, -18)]
[(-14726, 933, -7870), (-59, 302, -18)]
[(-14726, 933, -7870), (-59, 302, -18)]
[(-14726, 933, -7870), (-59, 302, -18)]
[(-14726, 933, -7870), (-59, 302, -18)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14718, 950, -7884), (11, 623, 25)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14692, 976, -7901), (56, 601, 98)]
[(-14691, 966, -7938), (74, 579, 76)]
[(-14691, 966, -7938), (74, 579, 76)]
[(-14691, 966, -7938), (74, 579, 76)]
[(-14691, 966, -7938), (74, 579, 76)]
[(-14691, 966, -7938), (74, 579, 76)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14670, 956, -7975), (77, 556, -21)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14660, 922, -7998), (61, 520, -87)]
[(-14683, 839, -8008), (99, 486, -128)]
[(-14683, 839, -8008), (99, 486, -128)]
[(-14683, 839, -8008), (99, 486, -128)]
[(-14683, 839, -8008), (99, 486, -128)]
[(-14683, 839, -8008), (99, 486, -128)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14718, 784, -8042), (98, 440, -198)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14732, 727, -8092), (3, 411, -98)]
[(-14731, 692, -8093), (-169, 390, 38)]
[(-14731, 692, -8093), (-169, 390, 38)]
[(-14731, 692, -8093), (-169, 390, 38)]
[(-14731, 692, -8093), (-169, 390, 38)]
[(-14731, 692, -8093), (-169, 390, 38)]
[(-14708, 703, -8106), (-280, 393, 116)]
[(-14708, 703, -8106), (-280, 393, 116)]
[(-14708, 703, -8106), (-280, 393, 116)]
[(-14708, 703, -8106), (-280, 393, 116)]
[(-14708, 703, -8106), (-280, 393, 116)]
