[(-14916, 3300, -5736), (-277, 501, 346)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14896, 3344, -5797), (-235, 459, 250)]
[(-14876, 3384, -5840), (-190, 419, 214)]
[(-14876, 3384, -5840), (-190, 419, 214)]
[(-14876, 3384, -5840), (-190, 419, 214)]
[(-14876, 3384, -5840), (-190, 419, 214)]
[(-14876, 3384, -5840), (-190, 419, 214)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14872, 3444, -5830), (-336, 321, 143)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14870, 3496, -5800), (-467, 293, 170)]
[(-14922, 3549, -5783), (-434, 321, 152)]
[(-14922, 3549, -5783), (-434, 321, 152)]
[(-14922, 3549, -5783), (-434, 321, 152)]
[(-14922, 3549, -5783), (-434, 321, 152)]
[(-14922, 3549, -5783), (-434, 321, 152)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14914, 3612, -5739), (-379, 346, 106)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14942, 3648, -5740), (-340, 358, 189)]
[(-14917, 3668, -5764), (-56, 439, 156)]
[(-14917, 3668, -5764), (-56, 439, 156)]
[(-14917, 3668, -5764), (-56, 439, 156)]
[(-14917, 3668, -5764), (-56, 439, 156)]
[(-14917, 3668, -5764), (-56, 439, 156)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14961, 3703, -5771), (56, 443, 122)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14960, 3723, -5816), (23, 454, 117)]
[(-14911, 3756, -5844), (-75, 429, 123)]
[(-14911, 3756, -5844), (-75, 429, 123)]
[(-14911, 3756, -5844), (-75, 429, 123)]
[(-14911, 3756, -5844), (-75, 429, 123)]
[(-14911, 3756, -5844), (-75, 429, 123)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14904, 3776, -5821), (-472, 229, 61)]
[(-14943, 3770, -5815), (-391, 280, 40)]
[(-14943, 3770, -5815), (-391, 280, 40)]
[(-14943, 3770, -5815), (-391, 280, 40)]
[(-14943, 3770, -5815), (-391, 280, 40)]
[(-14943, 3770, -5815), (-391, 280, 40)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14920, 3793, -5812), (-255, 342, 24)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14928, 3804, -5799), (-168, 351, 34)]
[(-14904, 3790, -5835), (-102, 349, 32)]
[(-14904, 3790, -5835), (-102, 349, 32)]
[(-14904, 3790, -5835), (-102, 349, 32)]
[(-14904, 3790, -5835), (-102, 349, 32)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14900, 3800, -5841), (-8, 308, 75)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14860, 3785, -5841), (-49, 321, 58)]
[(-14873, 3736, -5812), (-144, 307, 53)]
[(-14873, 3736, -5812), (-144, 307, 53)]
[(-14873, 3736, -5812), (-144, 307, 53)]
[(-14873, 3736, -5812), (-144, 307, 53)]
[(-14873, 3736, -5812), (-144, 307, 53)]
[(-14936, 3665, -5832), (-154, 264, -3)]
[(-14936, 3665, -5832), (-154, 264, -3)]
[(-14936, 3665, -5832), (-154, 264, -3)]
[(-14936, 3665, -5832), (-154, 264, -3)]
