[(-15042, 2614, -5957), (-55, 253, 89)]
[(-15102, 2592, -5898), (-229, 136, -70)]
[(-15102, 2592, -5898), (-229, 136, -70)]
[(-15092, 2584, -5894), (-259, 155, -163)]
[(-15092, 2584, -5894), (-259, 155, -163)]
[(-15092, 2584, -5894), (-259, 155, -163)]
[(-15092, 2584, -5894), (-259, 155, -163)]
[(-15092, 2584, -5894), (-259, 155, -163)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15089, 2576, -5892), (-253, 219, -104)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15076, 2554, -5904), (-259, 224, -87)]
[(-15081, 2552, -5904), (-270, 159, -173)]
[(-15081, 2552, -5904), (-270, 159, -173)]
[(-15081, 2552, -5904), (-270, 159, -173)]
[(-15081, 2552, -5904), (-270, 159, -173)]
[(-15081, 2552, -5904), (-270, 159, -173)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15070, 2508, -5892), (-238, 166, -108)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15109, 2515, -5894), (-199, 166, -33)]
[(-15096, 2505, -5888), (-170, 113, -103)]
[(-15096, 2505, -5888), (-170, 113, -103)]
[(-15096, 2505, -5888), (-170, 113, -103)]
[(-15096, 2505, -5888), (-170, 113, -103)]
[(-15096, 2505, -5888), (-170, 113, -103)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15104, 2461, -5879), (-206, 151, -107)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15108, 2463, -5830), (-203, 149, -71)]
[(-15110, 2467, -5820), (-110, 125, 54)]
[(-15110, 2467, -5820), (-110, 125, 54)]
[(-15110, 2467, -5820), (-110, 125, 54)]
[(-15110, 2467, -5820), (-110, 125, 54)]
[(-15110, 2467, -5820), (-110, 125, 54)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15104, 2467, -5807), (-39, 137, 86)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15094, 2474, -5780), (-33, 151, 63)]
[(-15108, 2475, -5797), (-41, 167, 33)]
[(-15108, 2475, -5797), (-41, 167, 33)]
[(-15108, 2475, -5797), (-41, 167, 33)]
[(-15108, 2475, -5797), (-41, 167, 33)]
[(-15108, 2475, -5797), (-41, 167, 33)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15108, 2472, -5786), (1, 191, 55)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15156, 2456, -5775), (-56, 192, -2)]
[(-15162, 2467, -5779), (-108, 159, -2)]
[(-15162, 2467, -5779), (-108, 159, -2)]
[(-15162, 2467, -5779), (-108, 159, -2)]
[(-15162, 2467, -5779), (-108, 159, -2)]
[(-15162, 2467, -5779), (-108, 159, -2)]
[(-15172, 2461, -5774), (-66, 180, 52)]
[(-15172, 2461, -5774), (-66, 180, 52)]
[(-15172, 2461, -5774), (-66, 180, 52)]
[(-15172, 2461, -5774), (-66, 180, 52)]
[(-15172, 2461, -5774), (-66, 180, 52)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2444, -5760), (-69, 211, 41)]
[(-15168, 2464, -5720), (-78, 210, 78)]
[(-15168, 2464, -5720), (-78, 210, 78)]
[(-15168, 2464, -5720), (-78, 210, 78)]
[(-15168, 2464, -5720), (-78, 210, 78)]
[(-15168, 2464, -5720), (-78, 210, 78)]
[(-15180, 2461, -5695), (-203, 182, 52)]
[(-15180, 2461, -5695), (-203, 182, 52)]
[(-15180, 2461, -5695), (-203, 182, 52)]
[(-15180, 2461, -5695), (-203, 182, 52)]
[(-15180, 2461, -5695), (-203, 182, 52)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-15160, 2473, -5679), (-498, 95, 140)]
[(-14894, 2442, -5689), (-420, -181, -108)]
[(-14894, 2442, -5689), (-420, -181, -108)]
[(-14894, 2442, -5689), (-420, -181, -108)]
[(-14894, 2442, -5689), (-420, -181, -108)]
[(-14894, 2442, -5689), (-420, -181, -108)]
[(-14952, 2323, -5584), (-293, 197, 92)]
[(-14952, 2323, -5584), (-293, 197, 92)]
[(-14952, 2323, -5584), (-293, 197, 92)]
[(-14952, 2323, -5584), (-293, 197, 92)]
[(-14952, 2323, -5584), (-293, 197, 92)]
[(-15120, 2234, -5493), (219, -101, 19)]
[(-15120, 2234, -5493), (219, -101, 19)]
[(-15120, 2234, -5493), (219, -101, 19)]
